result,table,_start,_stop,_time,_measurement,sensor,session_id,anomaly_score,if_score,is_anomaly,lstm_error,kill_chain_stage,mitre_tactic,mitre_technique_id,mitre_technique_name,protocol,purdue_level
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:10:00.450160+00:00,security_metrics,ml_engine,e07fec3b,0.39228787323461173,0.39228787323461173,0,0.02313373051583767,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:10:15.669504+00:00,security_metrics,ml_engine,e07fec3b,0.34833070560793356,0.34833070560793356,0,0.023569390177726746,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:10:30.895603+00:00,security_metrics,ml_engine,e07fec3b,0.37569417774652597,0.37569417774652597,0,0.022372664883732796,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:10:46.142506+00:00,security_metrics,ml_engine,e07fec3b,0.38841011965126426,0.38841011965126426,0,0.02307131700217724,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:11:01.371636+00:00,security_metrics,ml_engine,e07fec3b,0.33815882511037504,0.33815882511037504,0,0.022992009297013283,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:11:16.609516+00:00,security_metrics,ml_engine,e07fec3b,0.27398751920512804,0.27398751920512804,0,0.022794539108872414,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:11:31.843776+00:00,security_metrics,ml_engine,e07fec3b,0.37286228616203143,0.37286228616203143,0,0.022712748497724533,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:11:47.083163+00:00,security_metrics,ml_engine,e07fec3b,0.33813956530257605,0.33813956530257605,0,0.02307155542075634,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:12:02.326007+00:00,security_metrics,ml_engine,e07fec3b,0.36168698411718275,0.36168698411718275,0,0.023350052535533905,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:12:17.572310+00:00,security_metrics,ml_engine,e07fec3b,0.3755008905551241,0.3755008905551241,0,0.0228678360581398,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:12:32.819532+00:00,security_metrics,ml_engine,e07fec3b,0.3876905901174153,0.3876905901174153,0,0.0229622945189476,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:12:48.066599+00:00,security_metrics,ml_engine,e07fec3b,0.33014740836472906,0.33014740836472906,0,0.023184770718216896,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:13:03.329609+00:00,security_metrics,ml_engine,e07fec3b,0.33144372543359135,0.33144372543359135,0,0.022497903555631638,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:13:18.584323+00:00,security_metrics,ml_engine,e07fec3b,0.3445796689775928,0.3445796689775928,0,0.022625377401709557,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:13:33.843107+00:00,security_metrics,ml_engine,e07fec3b,0.39665413637740027,0.39665413637740027,0,0.023072361946105957,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:13:49.105821+00:00,security_metrics,ml_engine,e07fec3b,0.3850860732741911,0.3850860732741911,0,0.022237300872802734,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:14:04.470554+00:00,security_metrics,ml_engine,e07fec3b,0.34456244530690183,0.34456244530690183,0,0.022992009297013283,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:14:19.733472+00:00,security_metrics,ml_engine,e07fec3b,0.37770365107373,0.37770365107373,0,0.022823480889201164,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:14:35.006195+00:00,security_metrics,ml_engine,e07fec3b,0.3819812047666782,0.3819812047666782,0,0.022952502593398094,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:14:50.283258+00:00,security_metrics,ml_engine,e07fec3b,0.351621583018443,0.351621583018443,0,0.022718362510204315,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:15:05.562179+00:00,security_metrics,ml_engine,e07fec3b,0.3589482213267676,0.3589482213267676,0,0.023107431828975677,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:15:20.843030+00:00,security_metrics,ml_engine,e07fec3b,0.2842058778735502,0.2842058778735502,0,0.02281728759407997,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:15:36.129987+00:00,security_metrics,ml_engine,e07fec3b,0.3676870157840368,0.3676870157840368,0,0.022910593077540398,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:15:51.418411+00:00,security_metrics,ml_engine,e07fec3b,0.3897549555436032,0.3897549555436032,0,0.022567253559827805,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:16:06.715394+00:00,security_metrics,ml_engine,e07fec3b,0.3551574050526164,0.3551574050526164,0,0.022983191534876823,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:16:22.010757+00:00,security_metrics,ml_engine,e07fec3b,0.377808111481028,0.377808111481028,0,0.022938335314393044,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:16:37.320156+00:00,security_metrics,ml_engine,e07fec3b,0.3541495818230696,0.3541495818230696,0,0.02349010854959488,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:16:52.620027+00:00,security_metrics,ml_engine,e07fec3b,0.30298156671117976,0.30298156671117976,0,0.023297928273677826,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:17:07.923802+00:00,security_metrics,ml_engine,e07fec3b,0.3589112338505215,0.3589112338505215,0,0.022820286452770233,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:17:23.237582+00:00,security_metrics,ml_engine,e07fec3b,0.3832219040048142,0.3832219040048142,0,0.02276436612010002,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:17:38.546966+00:00,security_metrics,ml_engine,e07fec3b,0.3354348513545069,0.3354348513545069,0,0.023237966001033783,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:17:53.860193+00:00,security_metrics,ml_engine,e07fec3b,0.38931714668490536,0.38931714668490536,0,0.022846577689051628,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:18:09.182449+00:00,security_metrics,ml_engine,e07fec3b,0.3543901482177154,0.3543901482177154,0,0.023146159946918488,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:18:24.501431+00:00,security_metrics,ml_engine,e07fec3b,0.3284490305180292,0.3284490305180292,0,0.022934027016162872,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:18:39.824722+00:00,security_metrics,ml_engine,e07fec3b,0.3712756958325478,0.3712756958325478,0,0.022371606901288033,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:18:55.151808+00:00,security_metrics,ml_engine,e07fec3b,0.3759216270565413,0.3759216270565413,0,0.02231227606534958,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:19:10.479922+00:00,security_metrics,ml_engine,e07fec3b,0.3063169104357698,0.3063169104357698,0,0.0228516086935997,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:19:25.804828+00:00,security_metrics,ml_engine,e07fec3b,0.3005368239350328,0.3005368239350328,0,0.02328762784600258,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:19:41.146487+00:00,security_metrics,ml_engine,e07fec3b,0.38122107542163985,0.38122107542163985,0,0.022672396153211594,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:19:56.492545+00:00,security_metrics,ml_engine,e07fec3b,0.3344021682177818,0.3344021682177818,0,0.022825131192803383,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:20:11.833948+00:00,security_metrics,ml_engine,e07fec3b,0.38363734976204833,0.38363734976204833,0,0.02312367595732212,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:20:27.183139+00:00,security_metrics,ml_engine,e07fec3b,0.3760233116178393,0.3760233116178393,0,0.02292618900537491,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:20:42.528374+00:00,security_metrics,ml_engine,e07fec3b,0.34256431821138533,0.34256431821138533,0,0.022963710129261017,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:20:57.887257+00:00,security_metrics,ml_engine,e07fec3b,0.35377957112168545,0.35377957112168545,0,0.022766118869185448,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:21:13.251104+00:00,security_metrics,ml_engine,e07fec3b,0.3399619720218462,0.3399619720218462,0,0.02238512597978115,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:21:28.606813+00:00,security_metrics,ml_engine,e07fec3b,0.3788460412961216,0.3788460412961216,0,0.023274214938282967,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:21:43.975945+00:00,security_metrics,ml_engine,e07fec3b,0.3905703030938463,0.3905703030938463,0,0.023243365809321404,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:21:59.441061+00:00,security_metrics,ml_engine,e07fec3b,0.33985236902747973,0.33985236902747973,0,0.02297413907945156,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:22:14.812763+00:00,security_metrics,ml_engine,e07fec3b,0.3878809421060311,0.3878809421060311,0,0.02282131277024746,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:22:30.188140+00:00,security_metrics,ml_engine,e07fec3b,0.3958039993062506,0.3958039993062506,0,0.022263608872890472,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:22:45.566482+00:00,security_metrics,ml_engine,e07fec3b,0.383874434315779,0.383874434315779,0,0.022713234648108482,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:23:00.935821+00:00,security_metrics,ml_engine,e07fec3b,0.38431024248978074,0.38431024248978074,0,0.02294212579727173,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:23:16.319682+00:00,security_metrics,ml_engine,e07fec3b,0.35324087600297427,0.35324087600297427,0,0.023278193548321724,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:23:31.718048+00:00,security_metrics,ml_engine,e07fec3b,0.32685285820413973,0.32685285820413973,0,0.023471437394618988,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:23:47.116204+00:00,security_metrics,ml_engine,e07fec3b,0.37586076055064654,0.37586076055064654,0,0.0230963546782732,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:24:02.506031+00:00,security_metrics,ml_engine,e07fec3b,0.3919864950973657,0.3919864950973657,0,0.022489942610263824,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:24:17.902291+00:00,security_metrics,ml_engine,e07fec3b,0.2620578811148853,0.2620578811148853,0,0.0226722601801157,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:24:33.306760+00:00,security_metrics,ml_engine,e07fec3b,0.3173496060156528,0.3173496060156528,0,0.02263041026890278,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:24:48.712750+00:00,security_metrics,ml_engine,e07fec3b,0.3351458492312741,0.3351458492312741,0,0.023221872746944427,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:25:04.111892+00:00,security_metrics,ml_engine,e07fec3b,0.3006444164386682,0.3006444164386682,0,0.02265852503478527,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:25:19.523280+00:00,security_metrics,ml_engine,e07fec3b,0.3913593141225227,0.3913593141225227,0,0.022428086027503014,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:25:34.934529+00:00,security_metrics,ml_engine,e07fec3b,0.3921986557237993,0.3921986557237993,0,0.02230473794043064,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:25:50.347465+00:00,security_metrics,ml_engine,e07fec3b,0.3613870771213089,0.3613870771213089,0,0.02338203229010105,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:26:05.775767+00:00,security_metrics,ml_engine,e07fec3b,0.3895952589625087,0.3895952589625087,0,0.023213684558868408,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:26:21.203330+00:00,security_metrics,ml_engine,e07fec3b,0.34734454982249574,0.34734454982249574,0,0.022907722741365433,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:26:36.623469+00:00,security_metrics,ml_engine,e07fec3b,0.3790405168631179,0.3790405168631179,0,0.022473670542240143,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:26:52.047938+00:00,security_metrics,ml_engine,e07fec3b,0.35215278988198656,0.35215278988198656,0,0.02331162430346012,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:27:07.552679+00:00,security_metrics,ml_engine,e07fec3b,0.38387406050276635,0.38387406050276635,0,0.023040050640702248,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:27:22.991921+00:00,security_metrics,ml_engine,e07fec3b,0.31627586423343307,0.31627586423343307,0,0.022952139377593994,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:27:38.418150+00:00,security_metrics,ml_engine,e07fec3b,0.330462304029289,0.330462304029289,0,0.02301235869526863,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:27:53.859350+00:00,security_metrics,ml_engine,e07fec3b,0.38971930874697164,0.38971930874697164,0,0.022982340306043625,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:28:09.310898+00:00,security_metrics,ml_engine,e07fec3b,0.33147608179410426,0.33147608179410426,0,0.023180587217211723,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:28:24.761219+00:00,security_metrics,ml_engine,e07fec3b,0.39228370879000146,0.39228370879000146,0,0.02294943481683731,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:28:40.203725+00:00,security_metrics,ml_engine,e07fec3b,0.3541592995473691,0.3541592995473691,0,0.023436281830072403,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:28:55.653259+00:00,security_metrics,ml_engine,e07fec3b,0.36383443012326755,0.36383443012326755,0,0.022829771041870117,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:29:11.117175+00:00,security_metrics,ml_engine,e07fec3b,0.3537104028865628,0.3537104028865628,0,0.023515477776527405,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:29:26.577860+00:00,security_metrics,ml_engine,e07fec3b,0.3361160513367064,0.3361160513367064,0,0.022901270538568497,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:29:42.037482+00:00,security_metrics,ml_engine,e07fec3b,0.3543901482177154,0.3543901482177154,0,0.02276177704334259,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:29:57.499386+00:00,security_metrics,ml_engine,e07fec3b,0.11436309278879464,0.11436309278879464,0,0.03485267609357834,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:30:12.968360+00:00,security_metrics,ml_engine,e07fec3b,0.3760233116178393,0.3760233116178393,0,0.022385505959391594,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:30:28.436743+00:00,security_metrics,ml_engine,e07fec3b,0.3472488593298415,0.3472488593298415,0,0.023414570838212967,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:30:43.917312+00:00,security_metrics,ml_engine,e07fec3b,0.32402225702886994,0.32402225702886994,0,0.023184893652796745,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:30:59.496030+00:00,security_metrics,ml_engine,e07fec3b,0.35105172916786886,0.35105172916786886,0,0.022670473903417587,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:31:14.975724+00:00,security_metrics,ml_engine,e07fec3b,0.38320294190539667,0.38320294190539667,0,0.022688917815685272,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:31:30.469060+00:00,security_metrics,ml_engine,e07fec3b,0.34928201910234147,0.34928201910234147,0,0.023463493213057518,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:31:45.955347+00:00,security_metrics,ml_engine,e07fec3b,0.34287753571505286,0.34287753571505286,0,0.023001620545983315,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:32:01.448062+00:00,security_metrics,ml_engine,e07fec3b,0.3896236486821649,0.3896236486821649,0,0.022926047444343567,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:32:16.948772+00:00,security_metrics,ml_engine,e07fec3b,0.3564527238815869,0.3564527238815869,0,0.022779220715165138,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:32:32.442198+00:00,security_metrics,ml_engine,e07fec3b,0.3759216270565413,0.3759216270565413,0,0.022540902718901634,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:32:47.946908+00:00,security_metrics,ml_engine,e07fec3b,0.34518115477096145,0.34518115477096145,0,0.022691776975989342,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:33:03.448212+00:00,security_metrics,ml_engine,e07fec3b,0.321462563846691,0.321462563846691,0,0.02337958663702011,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:33:18.941304+00:00,security_metrics,ml_engine,e07fec3b,0.3895331230271614,0.3895331230271614,0,0.02280721627175808,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:33:34.452307+00:00,security_metrics,ml_engine,e07fec3b,0.3908072367284873,0.3908072367284873,0,0.02263716608285904,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:33:49.968772+00:00,security_metrics,ml_engine,e07fec3b,0.379379967091281,0.379379967091281,0,0.023197807371616364,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:34:05.484841+00:00,security_metrics,ml_engine,e07fec3b,0.32903970587758297,0.32903970587758297,0,0.023318426683545113,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:34:21.003938+00:00,security_metrics,ml_engine,e07fec3b,0.38100545191772095,0.38100545191772095,0,0.022935574874281883,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:34:36.618597+00:00,security_metrics,ml_engine,e07fec3b,0.3651954094210547,0.3651954094210547,0,0.023249303922057152,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:34:52.141085+00:00,security_metrics,ml_engine,e07fec3b,0.3468334323009664,0.3468334323009664,0,0.02310599572956562,,,,,,
_result,0,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 17:35:07.670968+00:00,security_metrics,ml_engine,e07fec3b,0.37096044785398463,0.37096044785398463,0,0.02250734344124794,,,,,,
