result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:25.132647+00:00,forced_writes,693acebb,modbus_write,100,386.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:29.136770+00:00,forced_writes,693acebb,modbus_write,100,391.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:33.141960+00:00,forced_writes,693acebb,modbus_write,100,396.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:37.145666+00:00,forced_writes,693acebb,modbus_write,100,401.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:41.150794+00:00,forced_writes,693acebb,modbus_write,100,406.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:45.155803+00:00,forced_writes,693acebb,modbus_write,100,411.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:49.162048+00:00,forced_writes,693acebb,modbus_write,100,416.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:53.165444+00:00,forced_writes,693acebb,modbus_write,100,421.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:57.170647+00:00,forced_writes,693acebb,modbus_write,100,426.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:01.175632+00:00,forced_writes,693acebb,modbus_write,100,431.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:05.180588+00:00,forced_writes,693acebb,modbus_write,100,436.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:09.185691+00:00,forced_writes,693acebb,modbus_write,100,441.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:13.189368+00:00,forced_writes,693acebb,modbus_write,100,446.0,
_result,1,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:17.194546+00:00,forced_writes,693acebb,modbus_write,100,451.0,
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:11.693864+00:00,forced_writes,,attacker,100,350.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:32.227228+00:00,forced_writes,,attacker,100,125.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:33.243910+00:00,forced_writes,,attacker,100,130.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:34.260720+00:00,forced_writes,,attacker,100,135.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:35.277751+00:00,forced_writes,,attacker,100,140.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:36.294744+00:00,forced_writes,,attacker,100,145.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:37.311838+00:00,forced_writes,,attacker,100,150.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:38.329000+00:00,forced_writes,,attacker,100,155.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:39.344496+00:00,forced_writes,,attacker,100,160.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:40.361516+00:00,forced_writes,,attacker,100,165.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:41.378282+00:00,forced_writes,,attacker,100,170.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:42.394545+00:00,forced_writes,,attacker,100,175.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:43.412741+00:00,forced_writes,,attacker,100,180.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:44.429808+00:00,forced_writes,,attacker,100,185.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:45.446602+00:00,forced_writes,,attacker,100,190.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:46.462598+00:00,forced_writes,,attacker,100,195.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:10.584239+00:00,forced_writes,,attacker,200,3000.0,direct
_result,2,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:12.594308+00:00,forced_writes,,attacker,202,0.0,direct
