result,table,_start,_stop,_time,_measurement,location,session_id,flow_rate,pressure,pump_rpm,pump_state,setpoint,temperature
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:49.876639+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,22.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:50.389809+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,22.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:50.903020+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,22.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:51.417812+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,22.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:51.930995+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,22.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:52.444679+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:52.958314+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:53.471852+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:53.985624+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:54.499525+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:55.013653+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:55.527167+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:56.040201+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:56.553262+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:57.065804+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:57.579627+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:58.092528+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:58.606244+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:59.119486+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:37:59.632946+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:00.145812+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:00.660499+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:01.173604+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:01.686763+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:02.199343+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:02.713340+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:03.225369+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:03.737514+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:04.250322+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:04.762835+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:05.276039+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:05.787164+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:06.303141+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:06.817777+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:07.333341+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:07.847364+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:08.359565+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:08.873033+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:09.387569+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:09.901381+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,23.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:10.415269+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:10.928846+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:11.442436+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:11.956403+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:12.469827+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:12.983172+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:13.496159+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:14.007851+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:14.521375+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:15.034393+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:15.547152+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:16.059661+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:16.572002+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:17.084390+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:17.597172+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:18.110362+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:18.624630+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:19.137737+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:19.651727+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:20.164244+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:20.676778+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:21.191643+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:21.704752+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:22.217385+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:22.730638+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:23.244658+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:23.757805+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:24.270823+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:24.783673+00:00,process_state,pump_station_01,66976798,12.1,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:25.297082+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:25.809803+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:26.324537+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:26.837149+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:27.351082+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:27.863205+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:28.376696+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:28.889198+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:29.401806+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:29.915032+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:30.428149+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:30.942950+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:31.456997+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:31.969812+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:32.483560+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:32.996852+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:33.510764+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:34.023036+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:34.536544+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:35.050681+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:35.565736+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:36.079984+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:36.593815+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:37.107346+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:37.621397+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:38.133814+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:38.648371+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:39.163150+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:39.677815+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:40.193312+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:40.707756+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:41.220967+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:41.734680+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:42.248545+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:42.761303+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:43.274581+00:00,process_state,pump_station_01,66976798,11.9,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:43.787968+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:44.301294+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:44.814692+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:45.329107+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:45.841815+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:46.359353+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:46.873110+00:00,process_state,pump_station_01,66976798,11.9,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:47.386648+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:47.899371+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:48.413049+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:48.925323+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:49.439467+00:00,process_state,pump_station_01,66976798,12.0,131.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:49.953451+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:50.466947+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:50.980252+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 21:38:51.493820+00:00,process_state,pump_station_01,66976798,12.0,132.0,1200.0,running,200.0,24.0
