result,table,_start,_stop,_time,_measurement,event_type,kill_chain_stage,layer,mitre_tactic,mitre_technique_id,mitre_technique_name,protocol,purdue_level,service,severity,narrative,source_ip,target_ip,target_service,value,correlation_id,session_id,alert_type,detail,score,delta,live_pressure
_result,7,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.712783+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Attack,T1018,Remote System Discovery,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1018 - Remote System Discovery,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,8,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:02.515414+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Attack,T1046,Network Service Discovery,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1046 - Network Service Discovery,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,9,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.324938+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Attack,T1595,Active Scanning,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1595 - Active Scanning,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,10,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.460317+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Attack,T1595.002,Active Scanning: Vulnerability Scanning,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1595.002 - Active Scanning: Vulnerability Scanning,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,11,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:03.852700+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Credential Access,T1552.004,Unsecured Credentials: API,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1552.004 - Unsecured Credentials: API,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,12,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:04.052639+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Discovery,T0887,System Discovery,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T0887 - System Discovery,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,13,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:04.384565+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Discovery,T1005,Data from Local System,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1005 - Data from Local System,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,14,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:27.135514+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Impact,T0822,Loss of View,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T0822 - Loss of View,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,15,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:03.865581+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Initial Access,T0890,Valid Accounts,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T0890 - Valid Accounts,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,16,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:04.572442+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Privilege Escalation,T1078.001,Valid Accounts: Default Accounts,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1078.001 - Valid Accounts: Default Accounts,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,17,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:02.344478+00:00,security_alerts,MITRE_STEP,Stage 1 - IT Intrusion,Level 2,Reconnaissance,T1596,Search Open Technical Databases,N/A,Level 2,attacker_node,INFO,MITRE ATT&CK: T1596 - Search Open Technical Databases,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:51.892506+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:22.319021+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:06.547863+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.737508+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:52.180421+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:04.778239+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:16.975502+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,18,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:28.691165+00:00,security_alerts,kill_chain_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution completed,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.319075+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Reconnaissance,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:02.050928+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Discovery,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:32.470848+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Discovery,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.704447+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Execution,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:26.892440+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Delivery / Actions on Objectives,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:02.338742+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Lateral Movement & Privilege Escalation,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:14.936529+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Actions on Objectives,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,19,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:27.129831+00:00,security_alerts,kill_chain_phase,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill Chain Phase: Actions on Objectives,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.306387+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:02.037623+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:32.456765+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.690547+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:26.878664+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:02.325471+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:14.922781+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,20,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:27.116967+00:00,security_alerts,kill_chain_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Kill chain execution started,172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,21,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:51.884398+00:00,security_alerts,phase_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 1 completed (phase1_recon),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,21,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:22.312450+00:00,security_alerts,phase_completed,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 2 completed (phase2_info_gathering),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,22,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:06.539903+00:00,security_alerts,phase_completed,Stage 2 - OT Network Access,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 3 completed (phase3_vuln_scan),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,22,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.731564+00:00,security_alerts,phase_completed,Stage 2 - OT Network Access,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 4 completed (phase4_exploit),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,23,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:52.171691+00:00,security_alerts,phase_completed,Stage 3 - Discovery & Pivot,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 5 completed (phase5_payload),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,23,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:04.772087+00:00,security_alerts,phase_completed,Stage 3 - Discovery & Pivot,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 6 completed (phase6_lateral_movement),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,24,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:16.969022+00:00,security_alerts,phase_completed,Stage 4 - OT Exploitation,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 7 completed (phase7_privesc),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,24,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:28.682886+00:00,security_alerts,phase_completed,Stage 4 - OT Exploitation,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 8 completed (phase8_replay),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,25,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:42:43.312955+00:00,security_alerts,phase_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 1 started (phase1_recon),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,25,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:02.045076+00:00,security_alerts,phase_started,Stage 1 - IT Intrusion,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 2 started (phase2_info_gathering),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,26,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:43:32.464199+00:00,security_alerts,phase_started,Stage 2 - OT Network Access,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 3 started (phase3_vuln_scan),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,26,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:16.698532+00:00,security_alerts,phase_started,Stage 2 - OT Network Access,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 4 started (phase4_exploit),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,27,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:44:26.886000+00:00,security_alerts,phase_started,Stage 3 - Discovery & Pivot,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 5 started (phase5_payload),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,27,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:02.332781+00:00,security_alerts,phase_started,Stage 3 - Discovery & Pivot,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 6 started (phase6_lateral_movement),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,28,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:14.930547+00:00,security_alerts,phase_started,Stage 4 - OT Exploitation,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 7 started (phase7_privesc),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,28,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:45:27.124386+00:00,security_alerts,phase_started,Stage 4 - OT Exploitation,Level 2,Attack,T0000,Unknown Technique,N/A,Level 2,attacker_node,INFO,Phase 8 started (phase8_replay),172.28.0.50,unknown,unknown,1.0,,,,,,,
_result,29,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:43:08.790847+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.6 to plc — unapproved PLC command issued.,172.24.0.6,172.24.0.3,plc,1.0,01d173da-4593-43b8-8de0-61e75945e9b1,01d173da-4593-43b8-8de0-61e75945e9b1,,,,,
_result,30,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:43:50.369147+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.3 to plc — unapproved PLC command issued.,172.24.0.3,172.24.0.6,plc,1.0,01e0a8dd-d65d-49db-a2b0-89140c0a2912,01e0a8dd-d65d-49db-a2b0-89140c0a2912,,,,,
_result,31,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:01.163242+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.3 to plc — unapproved PLC command issued.,172.24.0.3,172.24.0.6,plc,1.0,029d04a5-a1f8-4048-b445-a9b8b48ecd57,029d04a5-a1f8-4048-b445-a9b8b48ecd57,,,,,
_result,32,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 01:07:49.017910+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.3 to plc — unapproved PLC command issued.,172.24.0.3,172.24.0.6,plc,1.0,03cbaf81-4b9b-4bb3-9952-10924e83a4a1,03cbaf81-4b9b-4bb3-9952-10924e83a4a1,,,,,
_result,33,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:24.050368+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.6 to plc — unapproved PLC command issued.,172.24.0.6,172.24.0.3,plc,1.0,04b56b01-efbb-4624-ab26-0c745f1be42a,04b56b01-efbb-4624-ab26-0c745f1be42a,,,,,
_result,34,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:17:09.723269+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.6 to plc — unapproved PLC command issued.,172.24.0.6,172.24.0.3,plc,1.0,056e51f3-3a3c-4a27-b3b5-c5faff236a0c,056e51f3-3a3c-4a27-b3b5-c5faff236a0c,,,,,
_result,35,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 22:56:40.381305+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.6 to plc — unapproved PLC command issued.,172.24.0.6,172.24.0.3,plc,1.0,06d84d2b-cadd-4a59-9ebe-b85fa93e530b,06d84d2b-cadd-4a59-9ebe-b85fa93e530b,,,,,
_result,36,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 04:50:07.176100+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.6 to plc — unapproved PLC command issued.,172.24.0.6,172.24.0.3,plc,1.0,073b7fe4-a4d7-4352-adbd-2c5edcf09b9d,073b7fe4-a4d7-4352-adbd-2c5edcf09b9d,,,,,
_result,37,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-07-31 23:19:32.602713+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.3 to plc — unapproved PLC command issued.,172.24.0.3,172.24.0.6,plc,1.0,074624e4-8b30-491a-89be-e38e199baea4,074624e4-8b30-491a-89be-e38e199baea4,,,,,
_result,38,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:24.046641+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.24.0.3 to plc — unapproved PLC command issued.,172.24.0.3,172.24.0.6,plc,1.0,07a9c327-d525-48b1-82cb-1be272c0a76b,07a9c327-d525-48b1-82cb-1be272c0a76b,,,,,
