table,_time,_value,_field,_measurement
0,2026-04-14T09:50:47.000870279Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:50:47.515491573Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:50:48.030310871Z,0,delta,security_alerts
0,2026-04-14T09:50:48.545175551Z,0,delta,security_alerts
0,2026-04-14T09:50:49.061583922Z,1,delta,security_alerts
0,2026-04-14T09:50:49.577613448Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:50:50.091571242Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:50:50.607215996Z,0.5,delta,security_alerts
0,2026-04-14T09:50:51.122602593Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:50:51.637722016Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:50:52.152351815Z,0,delta,security_alerts
0,2026-04-14T09:50:52.666816227Z,0,delta,security_alerts
0,2026-04-14T09:50:53.181804033Z,0,delta,security_alerts
0,2026-04-14T09:50:53.697931256Z,0,delta,security_alerts
0,2026-04-14T09:50:54.213017293Z,0,delta,security_alerts
0,2026-04-14T09:50:54.728711903Z,0,delta,security_alerts
0,2026-04-14T09:50:55.243511175Z,0,delta,security_alerts
0,2026-04-14T09:50:55.759265016Z,0,delta,security_alerts
0,2026-04-14T09:50:56.274927499Z,0,delta,security_alerts
0,2026-04-14T09:50:56.789898832Z,0,delta,security_alerts
0,2026-04-14T09:50:57.304927895Z,0,delta,security_alerts
0,2026-04-14T09:50:57.819941099Z,1,delta,security_alerts
0,2026-04-14T09:50:58.334992834Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:50:58.848320102Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:50:59.361964947Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:50:59.878148779Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:00.395922061Z,0.5,delta,security_alerts
0,2026-04-14T09:51:00.910604856Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:01.425255582Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:01.940202944Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:02.45490616Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:02.96944012Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:03.484302076Z,0.5,delta,security_alerts
0,2026-04-14T09:51:03.999579048Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:04.514642653Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:05.031678332Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:05.546598272Z,0.5,delta,security_alerts
0,2026-04-14T09:51:06.061974326Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:06.576515642Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:07.091039657Z,0,delta,security_alerts
0,2026-04-14T09:51:07.605912531Z,0,delta,security_alerts
0,2026-04-14T09:51:08.120520018Z,0,delta,security_alerts
0,2026-04-14T09:51:08.636125103Z,0,delta,security_alerts
0,2026-04-14T09:51:09.150177139Z,0,delta,security_alerts
0,2026-04-14T09:51:09.663442047Z,0,delta,security_alerts
0,2026-04-14T09:51:10.17714055Z,0,delta,security_alerts
0,2026-04-14T09:51:10.691916359Z,0,delta,security_alerts
0,2026-04-14T09:51:11.207058195Z,1,delta,security_alerts
0,2026-04-14T09:51:11.722923492Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:12.238909348Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:12.753804309Z,0.5,delta,security_alerts
0,2026-04-14T09:51:13.269038307Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:13.783802882Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:14.297357014Z,0,delta,security_alerts
0,2026-04-14T09:51:14.811519169Z,0,delta,security_alerts
0,2026-04-14T09:51:15.326607832Z,0,delta,security_alerts
0,2026-04-14T09:51:15.840165846Z,0,delta,security_alerts
0,2026-04-14T09:51:16.354935965Z,0,delta,security_alerts
0,2026-04-14T09:51:16.869577347Z,0,delta,security_alerts
0,2026-04-14T09:51:17.383907764Z,0,delta,security_alerts
0,2026-04-14T09:51:17.897762317Z,0,delta,security_alerts
0,2026-04-14T09:51:18.41331122Z,0,delta,security_alerts
0,2026-04-14T09:51:18.927768277Z,0,delta,security_alerts
0,2026-04-14T09:51:19.443740466Z,0,delta,security_alerts
0,2026-04-14T09:51:19.959726895Z,0,delta,security_alerts
0,2026-04-14T09:51:20.475392969Z,0,delta,security_alerts
0,2026-04-14T09:51:20.98987227Z,0,delta,security_alerts
0,2026-04-14T09:51:21.504286233Z,0,delta,security_alerts
0,2026-04-14T09:51:22.018744405Z,0,delta,security_alerts
0,2026-04-14T09:51:22.53161061Z,0,delta,security_alerts
0,2026-04-14T09:51:23.045172766Z,0,delta,security_alerts
0,2026-04-14T09:51:23.560209503Z,0,delta,security_alerts
0,2026-04-14T09:51:24.075001975Z,0,delta,security_alerts
0,2026-04-14T09:51:24.589849638Z,0,delta,security_alerts
0,2026-04-14T09:51:25.105062596Z,0,delta,security_alerts
0,2026-04-14T09:51:25.620480342Z,0,delta,security_alerts
0,2026-04-14T09:51:26.135181998Z,0,delta,security_alerts
0,2026-04-14T09:51:26.652982715Z,0,delta,security_alerts
0,2026-04-14T09:51:27.168183146Z,0,delta,security_alerts
0,2026-04-14T09:51:27.682889845Z,0,delta,security_alerts
0,2026-04-14T09:51:28.197624764Z,1,delta,security_alerts
0,2026-04-14T09:51:28.712546312Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:29.227689067Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:29.74228086Z,0.5,delta,security_alerts
0,2026-04-14T09:51:30.257077182Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:30.771896044Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:31.287745733Z,1,delta,security_alerts
0,2026-04-14T09:51:31.802447689Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:32.316920038Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:32.831857122Z,0.5,delta,security_alerts
0,2026-04-14T09:51:33.34658919Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:33.8612228Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:34.376030749Z,0,delta,security_alerts
0,2026-04-14T09:51:34.89142538Z,1,delta,security_alerts
0,2026-04-14T09:51:35.405735766Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:35.92100934Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:36.435445517Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:36.950349679Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:37.464643159Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:37.979840638Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:38.494476256Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:39.009516378Z,0,delta,security_alerts
0,2026-04-14T09:51:39.524432654Z,0,delta,security_alerts
0,2026-04-14T09:51:40.039533118Z,0,delta,security_alerts
0,2026-04-14T09:51:40.555795277Z,0,delta,security_alerts
0,2026-04-14T09:51:41.070958631Z,0,delta,security_alerts
0,2026-04-14T09:51:41.585781442Z,0,delta,security_alerts
0,2026-04-14T09:51:42.10152889Z,0,delta,security_alerts
0,2026-04-14T09:51:42.614992649Z,0,delta,security_alerts
0,2026-04-14T09:51:43.129591845Z,1,delta,security_alerts
0,2026-04-14T09:51:43.646090036Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:44.160919469Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:44.675158762Z,0.5,delta,security_alerts
0,2026-04-14T09:51:45.190061597Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:45.704088064Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:46.219738459Z,0,delta,security_alerts
0,2026-04-14T09:51:46.736219456Z,0,delta,security_alerts
0,2026-04-14T09:51:47.2491447Z,0,delta,security_alerts
0,2026-04-14T09:51:47.762493599Z,0,delta,security_alerts
0,2026-04-14T09:51:48.276952044Z,0,delta,security_alerts
0,2026-04-14T09:51:48.791204853Z,0,delta,security_alerts
0,2026-04-14T09:51:49.306858274Z,0,delta,security_alerts
0,2026-04-14T09:51:49.821185113Z,0,delta,security_alerts
0,2026-04-14T09:51:50.335165228Z,1,delta,security_alerts
0,2026-04-14T09:51:50.84938608Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:51.364816237Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:51.880530842Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:52.395178691Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:52.912022143Z,0.5,delta,security_alerts
0,2026-04-14T09:51:53.426621614Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:53.941470563Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:54.456814677Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:54.971729926Z,0,delta,security_alerts
0,2026-04-14T09:51:55.486681976Z,0,delta,security_alerts
0,2026-04-14T09:51:56.001702786Z,1,delta,security_alerts
0,2026-04-14T09:51:56.516833666Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:51:57.032077704Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:51:57.544804467Z,0.5,delta,security_alerts
0,2026-04-14T09:51:58.059417195Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:51:58.574151392Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:51:59.089461884Z,0,delta,security_alerts
0,2026-04-14T09:51:59.60447583Z,0,delta,security_alerts
0,2026-04-14T09:52:00.119484046Z,0,delta,security_alerts
0,2026-04-14T09:52:00.634123159Z,0,delta,security_alerts
0,2026-04-14T09:52:01.148791561Z,0,delta,security_alerts
0,2026-04-14T09:52:01.66456872Z,0,delta,security_alerts
0,2026-04-14T09:52:02.17945813Z,0,delta,security_alerts
0,2026-04-14T09:52:02.692692725Z,0,delta,security_alerts
0,2026-04-14T09:52:03.207070324Z,0,delta,security_alerts
0,2026-04-14T09:52:03.720137491Z,0,delta,security_alerts
0,2026-04-14T09:52:04.234871698Z,0,delta,security_alerts
0,2026-04-14T09:52:04.748432Z,0,delta,security_alerts
0,2026-04-14T09:52:05.263459356Z,0,delta,security_alerts
0,2026-04-14T09:52:05.777603952Z,0,delta,security_alerts
0,2026-04-14T09:52:06.292287632Z,0,delta,security_alerts
0,2026-04-14T09:52:06.807705974Z,0,delta,security_alerts
0,2026-04-14T09:52:07.322554273Z,0,delta,security_alerts
0,2026-04-14T09:52:07.837103497Z,0,delta,security_alerts
0,2026-04-14T09:52:08.350045784Z,0,delta,security_alerts
0,2026-04-14T09:52:08.865099072Z,0,delta,security_alerts
0,2026-04-14T09:52:09.379981075Z,0,delta,security_alerts
0,2026-04-14T09:52:09.895188104Z,1,delta,security_alerts
0,2026-04-14T09:52:10.409600534Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:10.924523747Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:52:11.439041658Z,0.5,delta,security_alerts
0,2026-04-14T09:52:11.95500168Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:12.470655977Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:12.985712432Z,1,delta,security_alerts
0,2026-04-14T09:52:13.499203949Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:14.01395856Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:52:14.53037758Z,0.5,delta,security_alerts
0,2026-04-14T09:52:15.045408849Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:15.558563083Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:16.072821124Z,0,delta,security_alerts
0,2026-04-14T09:52:16.587580988Z,0,delta,security_alerts
0,2026-04-14T09:52:17.102854877Z,0,delta,security_alerts
0,2026-04-14T09:52:17.451428712Z,1,delta,security_alerts
0,2026-04-14T09:52:17.615485462Z,0,delta,security_alerts
0,2026-04-14T09:52:18.130035071Z,0,delta,security_alerts
0,2026-04-14T09:52:18.645180704Z,0,delta,security_alerts
0,2026-04-14T09:52:19.163919171Z,0,delta,security_alerts
0,2026-04-14T09:52:19.68016677Z,0,delta,security_alerts
0,2026-04-14T09:52:20.19577161Z,0,delta,security_alerts
0,2026-04-14T09:52:20.710001378Z,0,delta,security_alerts
0,2026-04-14T09:52:21.224658851Z,1,delta,security_alerts
0,2026-04-14T09:52:21.73886903Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:22.255606218Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:22.769577942Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:23.283340109Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:52:23.797356714Z,0.5,delta,security_alerts
0,2026-04-14T09:52:24.311810645Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:24.82676451Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:25.341153812Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:25.854877274Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:26.369227108Z,0,delta,security_alerts
0,2026-04-14T09:52:26.884199606Z,0,delta,security_alerts
0,2026-04-14T09:52:27.400129511Z,0,delta,security_alerts
0,2026-04-14T09:52:27.91424545Z,0,delta,security_alerts
0,2026-04-14T09:52:28.427962316Z,0,delta,security_alerts
0,2026-04-14T09:52:28.943160884Z,0,delta,security_alerts
0,2026-04-14T09:52:29.458051666Z,0,delta,security_alerts
0,2026-04-14T09:52:29.971514367Z,0,delta,security_alerts
0,2026-04-14T09:52:30.486269273Z,0,delta,security_alerts
0,2026-04-14T09:52:31.000384247Z,0,delta,security_alerts
0,2026-04-14T09:52:31.516026853Z,0,delta,security_alerts
0,2026-04-14T09:52:32.030829549Z,0,delta,security_alerts
0,2026-04-14T09:52:32.544404683Z,0,delta,security_alerts
0,2026-04-14T09:52:33.058225574Z,1,delta,security_alerts
0,2026-04-14T09:52:33.570729083Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:34.084514286Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:52:34.599745321Z,0.5,delta,security_alerts
0,2026-04-14T09:52:35.113393347Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:35.627849474Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:36.142258292Z,0,delta,security_alerts
0,2026-04-14T09:52:36.656273786Z,0,delta,security_alerts
0,2026-04-14T09:52:37.172353563Z,1,delta,security_alerts
0,2026-04-14T09:52:37.687590443Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:38.201923135Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:38.718439589Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:39.233225887Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:39.748301631Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:40.262740375Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:40.777282158Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:41.290939483Z,0,delta,security_alerts
0,2026-04-14T09:52:41.805661484Z,0,delta,security_alerts
0,2026-04-14T09:52:42.319934863Z,0,delta,security_alerts
0,2026-04-14T09:52:42.835265629Z,0,delta,security_alerts
0,2026-04-14T09:52:43.349657467Z,0,delta,security_alerts
0,2026-04-14T09:52:43.865413948Z,0,delta,security_alerts
0,2026-04-14T09:52:44.378740272Z,0,delta,security_alerts
0,2026-04-14T09:52:44.894541344Z,0,delta,security_alerts
0,2026-04-14T09:52:45.409622187Z,0,delta,security_alerts
0,2026-04-14T09:52:45.924409714Z,0,delta,security_alerts
0,2026-04-14T09:52:46.438357343Z,0,delta,security_alerts
0,2026-04-14T09:52:46.954335625Z,0,delta,security_alerts
0,2026-04-14T09:52:47.469359131Z,0,delta,security_alerts
0,2026-04-14T09:52:47.98426018Z,0,delta,security_alerts
0,2026-04-14T09:52:48.500528612Z,0,delta,security_alerts
0,2026-04-14T09:52:49.013357548Z,0,delta,security_alerts
0,2026-04-14T09:52:49.526045698Z,0,delta,security_alerts
0,2026-04-14T09:52:50.039649036Z,0,delta,security_alerts
0,2026-04-14T09:52:50.553934496Z,0,delta,security_alerts
0,2026-04-14T09:52:51.068414064Z,1,delta,security_alerts
0,2026-04-14T09:52:51.584470202Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:52:52.098990981Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:52.613815447Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:53.129024169Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:53.643973604Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:54.159894578Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:52:54.674703617Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:52:55.188994174Z,0,delta,security_alerts
0,2026-04-14T09:52:55.703452419Z,0,delta,security_alerts
0,2026-04-14T09:52:56.217976263Z,0,delta,security_alerts
0,2026-04-14T09:52:56.732632657Z,0,delta,security_alerts
0,2026-04-14T09:52:57.247157043Z,0,delta,security_alerts
0,2026-04-14T09:52:57.76172218Z,0,delta,security_alerts
0,2026-04-14T09:52:58.277273234Z,0,delta,security_alerts
0,2026-04-14T09:52:58.792501253Z,0,delta,security_alerts
0,2026-04-14T09:52:59.306896424Z,0,delta,security_alerts
0,2026-04-14T09:52:59.821553882Z,0,delta,security_alerts
0,2026-04-14T09:53:00.336546256Z,1,delta,security_alerts
0,2026-04-14T09:53:00.852465689Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:01.367464366Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:01.882267843Z,0.5,delta,security_alerts
0,2026-04-14T09:53:02.397809224Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:02.911278482Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:03.427257878Z,1,delta,security_alerts
0,2026-04-14T09:53:03.941863013Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:04.457750171Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:04.972345656Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:05.487756582Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:06.001751487Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:06.516173558Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:07.033809617Z,1,delta,security_alerts
0,2026-04-14T09:53:07.54817498Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:08.062758289Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:08.577755875Z,0.5,delta,security_alerts
0,2026-04-14T09:53:09.092438815Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:09.608764525Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:10.123351277Z,1,delta,security_alerts
0,2026-04-14T09:53:10.637926031Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:11.151964163Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:11.666433489Z,0.5,delta,security_alerts
0,2026-04-14T09:53:12.180354513Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:12.696218503Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:13.212219101Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:13.727806766Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:14.24278178Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:14.757082962Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:15.271338266Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:15.786036455Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:16.300289321Z,0,delta,security_alerts
0,2026-04-14T09:53:16.816201465Z,0,delta,security_alerts
0,2026-04-14T09:53:17.331003026Z,0,delta,security_alerts
0,2026-04-14T09:53:17.845436661Z,0,delta,security_alerts
0,2026-04-14T09:53:18.359939855Z,0,delta,security_alerts
0,2026-04-14T09:53:18.726835621Z,1,delta,security_alerts
0,2026-04-14T09:53:18.875618286Z,0,delta,security_alerts
0,2026-04-14T09:53:19.391457055Z,0,delta,security_alerts
0,2026-04-14T09:53:19.906430275Z,0,delta,security_alerts
0,2026-04-14T09:53:20.420563277Z,0,delta,security_alerts
0,2026-04-14T09:53:20.936309299Z,0,delta,security_alerts
0,2026-04-14T09:53:21.450813429Z,0,delta,security_alerts
0,2026-04-14T09:53:21.965547325Z,0,delta,security_alerts
0,2026-04-14T09:53:22.480242643Z,0,delta,security_alerts
0,2026-04-14T09:53:22.994858882Z,0,delta,security_alerts
0,2026-04-14T09:53:23.509521733Z,0,delta,security_alerts
0,2026-04-14T09:53:24.027184844Z,0,delta,security_alerts
0,2026-04-14T09:53:24.541880635Z,0,delta,security_alerts
0,2026-04-14T09:53:25.057187809Z,1,delta,security_alerts
0,2026-04-14T09:53:25.572228006Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:26.086306736Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:26.603205942Z,0.5,delta,security_alerts
0,2026-04-14T09:53:27.118038874Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:27.633508939Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:28.148192904Z,0,delta,security_alerts
0,2026-04-14T09:53:28.663332394Z,0,delta,security_alerts
0,2026-04-14T09:53:29.178176629Z,1,delta,security_alerts
0,2026-04-14T09:53:29.691168078Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:30.206050604Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:30.72023288Z,0.5,delta,security_alerts
0,2026-04-14T09:53:31.23562227Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:31.75028467Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:32.265640893Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:32.780895766Z,0.5,delta,security_alerts
0,2026-04-14T09:53:33.296036823Z,0.3333333333333428,delta,security_alerts
0,2026-04-14T09:53:33.811626014Z,0.1666666666666572,delta,security_alerts
0,2026-04-14T09:53:34.327239255Z,0,delta,security_alerts
0,2026-04-14T09:53:34.842067007Z,0,delta,security_alerts
0,2026-04-14T09:53:35.356352078Z,0,delta,security_alerts
0,2026-04-14T09:53:35.871097382Z,0,delta,security_alerts
0,2026-04-14T09:53:36.385979566Z,0,delta,security_alerts
0,2026-04-14T09:53:36.899992831Z,0,delta,security_alerts
0,2026-04-14T09:53:37.415802054Z,0,delta,security_alerts
0,2026-04-14T09:53:37.929635303Z,0,delta,security_alerts
0,2026-04-14T09:53:38.443884429Z,0,delta,security_alerts
0,2026-04-14T09:53:38.958952723Z,0,delta,security_alerts
0,2026-04-14T09:53:39.474655909Z,0,delta,security_alerts
0,2026-04-14T09:53:39.989644126Z,0,delta,security_alerts
0,2026-04-14T09:53:40.504474535Z,0,delta,security_alerts
0,2026-04-14T09:53:41.018457356Z,0,delta,security_alerts
0,2026-04-14T09:53:41.534049757Z,0,delta,security_alerts
0,2026-04-14T09:53:42.04797922Z,0,delta,security_alerts
0,2026-04-14T09:53:42.561132744Z,0,delta,security_alerts
0,2026-04-14T09:53:43.076298442Z,1,delta,security_alerts
0,2026-04-14T09:53:43.590813779Z,0.8333333333333428,delta,security_alerts
0,2026-04-14T09:53:44.107098055Z,0.6666666666666572,delta,security_alerts
0,2026-04-14T09:53:44.622371993Z,0.5,delta,security_alerts
0,2026-04-14T09:53:45.137024431Z,0.3333333333333428,delta,security_alerts
