result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:22.154380+00:00,forced_writes,f0621668,modbus_write,100,207.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:27.159123+00:00,forced_writes,f0621668,modbus_write,100,210.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:32.164030+00:00,forced_writes,f0621668,modbus_write,100,213.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:37.168746+00:00,forced_writes,f0621668,modbus_write,100,216.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:42.173916+00:00,forced_writes,f0621668,modbus_write,100,219.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:47.178955+00:00,forced_writes,f0621668,modbus_write,100,222.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:52.182536+00:00,forced_writes,f0621668,modbus_write,100,225.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:29.292863+00:00,forced_writes,f0621668,modbus_write,100,227.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:35.296432+00:00,forced_writes,f0621668,modbus_write,100,229.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:41.301196+00:00,forced_writes,f0621668,modbus_write,100,231.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:47.306460+00:00,forced_writes,f0621668,modbus_write,100,233.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:53.310212+00:00,forced_writes,f0621668,modbus_write,100,235.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:59.314922+00:00,forced_writes,f0621668,modbus_write,100,237.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:05.318055+00:00,forced_writes,f0621668,modbus_write,100,239.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:11.321804+00:00,forced_writes,f0621668,modbus_write,100,241.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:17.326948+00:00,forced_writes,f0621668,modbus_write,100,243.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:23.331941+00:00,forced_writes,f0621668,modbus_write,100,245.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:29.336682+00:00,forced_writes,f0621668,modbus_write,100,247.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:35.339846+00:00,forced_writes,f0621668,modbus_write,100,249.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:40.448478+00:00,forced_writes,f0621668,modbus_write,200,2800.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:41.452601+00:00,forced_writes,f0621668,modbus_write,201,100.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.457270+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.460661+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:18.556836+00:00,forced_writes,f0621668,modbus_write,200,2800.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:19.561278+00:00,forced_writes,f0621668,modbus_write,201,100.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:27.565081+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:27.570171+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:33:54.892124+00:00,forced_writes,f0621668,modbus_write,200,2400.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:33:55.896238+00:00,forced_writes,f0621668,modbus_write,201,50.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:34:07.902178+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:34:07.907349+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:41:42.003840+00:00,forced_writes,f0621668,modbus_write,200,2600.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:41:43.008181+00:00,forced_writes,f0621668,modbus_write,201,50.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.013663+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.017754+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:22.125480+00:00,forced_writes,f0621668,modbus_write,100,251.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:27.129402+00:00,forced_writes,f0621668,modbus_write,100,253.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:32.134680+00:00,forced_writes,f0621668,modbus_write,100,255.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:37.140161+00:00,forced_writes,f0621668,modbus_write,100,257.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:42.145371+00:00,forced_writes,f0621668,modbus_write,100,259.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:47.151087+00:00,forced_writes,f0621668,modbus_write,100,261.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:52.156869+00:00,forced_writes,f0621668,modbus_write,100,263.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:57.162074+00:00,forced_writes,f0621668,modbus_write,100,265.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:19.267933+00:00,forced_writes,f0621668,modbus_write,100,269.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:25.272230+00:00,forced_writes,f0621668,modbus_write,100,273.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:31.275639+00:00,forced_writes,f0621668,modbus_write,100,277.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:37.280697+00:00,forced_writes,f0621668,modbus_write,100,281.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:43.285681+00:00,forced_writes,f0621668,modbus_write,100,285.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:49.291092+00:00,forced_writes,f0621668,modbus_write,100,289.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:55.296396+00:00,forced_writes,f0621668,modbus_write,100,293.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:01.301789+00:00,forced_writes,f0621668,modbus_write,100,297.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:07.307054+00:00,forced_writes,f0621668,modbus_write,100,301.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:13.312554+00:00,forced_writes,f0621668,modbus_write,100,305.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:19.317788+00:00,forced_writes,f0621668,modbus_write,100,309.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:25.323816+00:00,forced_writes,f0621668,modbus_write,100,313.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:39.424055+00:00,forced_writes,f0621668,modbus_write,100,315.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:45.428326+00:00,forced_writes,f0621668,modbus_write,100,317.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:51.432241+00:00,forced_writes,f0621668,modbus_write,100,319.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:57.437471+00:00,forced_writes,f0621668,modbus_write,100,321.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:03.447695+00:00,forced_writes,f0621668,modbus_write,100,323.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:09.451265+00:00,forced_writes,f0621668,modbus_write,100,325.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:15.456574+00:00,forced_writes,f0621668,modbus_write,100,327.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:21.462355+00:00,forced_writes,f0621668,modbus_write,100,329.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:27.466291+00:00,forced_writes,f0621668,modbus_write,100,331.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:33.471432+00:00,forced_writes,f0621668,modbus_write,100,333.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:13:06.585137+00:00,forced_writes,f0621668,modbus_write,100,360.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:06.431865+00:00,forced_writes,f0621668,modbus_write,200,2400.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:07.436318+00:00,forced_writes,f0621668,modbus_write,201,200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.441446+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.446297+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:07.549743+00:00,forced_writes,f0621668,modbus_write,100,364.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:11.554179+00:00,forced_writes,f0621668,modbus_write,100,368.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:15.558112+00:00,forced_writes,f0621668,modbus_write,100,372.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:19.563288+00:00,forced_writes,f0621668,modbus_write,100,376.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:23.566979+00:00,forced_writes,f0621668,modbus_write,100,380.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:27.572555+00:00,forced_writes,f0621668,modbus_write,100,384.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:31.577947+00:00,forced_writes,f0621668,modbus_write,100,388.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:35.583249+00:00,forced_writes,f0621668,modbus_write,100,392.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:39.587022+00:00,forced_writes,f0621668,modbus_write,100,396.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:43.591947+00:00,forced_writes,f0621668,modbus_write,100,400.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:47.597268+00:00,forced_writes,f0621668,modbus_write,100,404.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:51.602477+00:00,forced_writes,f0621668,modbus_write,100,408.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:40.716065+00:00,forced_writes,f0621668,modbus_write,200,2600.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:41.720335+00:00,forced_writes,f0621668,modbus_write,201,100.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:49.725773+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:49.730781+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:52:26.824224+00:00,forced_writes,f0621668,modbus_write,100,300.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:58:56.932853+00:00,forced_writes,f0621668,modbus_write,100,375.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:23:28.559417+00:00,forced_writes,f0621668,modbus_write,100,345.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:08.285651+00:00,forced_writes,f0621668,modbus_write,200,3000.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:09.290322+00:00,forced_writes,f0621668,modbus_write,201,0.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:15.295668+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:15.300342+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:02:14.129772+00:00,forced_writes,f0621668,modbus_write,100,375.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:40.240567+00:00,forced_writes,f0621668,modbus_write,200,2400.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:41.245035+00:00,forced_writes,f0621668,modbus_write,201,200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.249006+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.253877+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:30.363602+00:00,forced_writes,f0621668,modbus_write,100,380.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:33.367800+00:00,forced_writes,f0621668,modbus_write,100,385.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:36.372979+00:00,forced_writes,f0621668,modbus_write,100,390.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:39.378177+00:00,forced_writes,f0621668,modbus_write,100,395.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:42.383256+00:00,forced_writes,f0621668,modbus_write,100,400.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:45.388210+00:00,forced_writes,f0621668,modbus_write,100,405.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:48.391572+00:00,forced_writes,f0621668,modbus_write,100,410.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:51.397065+00:00,forced_writes,f0621668,modbus_write,100,415.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:54.402693+00:00,forced_writes,f0621668,modbus_write,100,420.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:57.408087+00:00,forced_writes,f0621668,modbus_write,100,425.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:06.092418+00:00,forced_writes,f0621668,modbus_write,100,428.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:10.096949+00:00,forced_writes,f0621668,modbus_write,100,431.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:14.102474+00:00,forced_writes,f0621668,modbus_write,100,434.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:18.108198+00:00,forced_writes,f0621668,modbus_write,100,437.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:22.113527+00:00,forced_writes,f0621668,modbus_write,100,440.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:26.118914+00:00,forced_writes,f0621668,modbus_write,100,443.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:30.124204+00:00,forced_writes,f0621668,modbus_write,100,446.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:34.129843+00:00,forced_writes,f0621668,modbus_write,100,449.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:38.134916+00:00,forced_writes,f0621668,modbus_write,100,452.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:42.138505+00:00,forced_writes,f0621668,modbus_write,100,455.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:46.143809+00:00,forced_writes,f0621668,modbus_write,100,458.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:50.148973+00:00,forced_writes,f0621668,modbus_write,100,461.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:51.252717+00:00,forced_writes,f0621668,modbus_write,200,3000.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:52.257102+00:00,forced_writes,f0621668,modbus_write,201,0.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.262757+00:00,forced_writes,f0621668,modbus_write,200,1200.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.267943+00:00,forced_writes,f0621668,modbus_write,201,500.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:48:56.360043+00:00,forced_writes,f0621668,modbus_write,100,300.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:04.459954+00:00,forced_writes,f0621668,modbus_write,100,305.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:10.464401+00:00,forced_writes,f0621668,modbus_write,100,310.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:16.468625+00:00,forced_writes,f0621668,modbus_write,100,315.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:22.473926+00:00,forced_writes,f0621668,modbus_write,100,320.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:28.479316+00:00,forced_writes,f0621668,modbus_write,100,325.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:34.483016+00:00,forced_writes,f0621668,modbus_write,100,330.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:40.488555+00:00,forced_writes,f0621668,modbus_write,100,335.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:46.494179+00:00,forced_writes,f0621668,modbus_write,100,340.0,
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:52.499737+00:00,forced_writes,f0621668,modbus_write,100,345.0,
