result,table,_start,_stop,_time,_measurement,fc_type,session_id,src_ip,func_code,register,value
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.016205+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.019822+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:06.434624+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:07.440204+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.445092+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.448014+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:40.718736+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:41.724081+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:49.729534+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:49.732359+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:08.288306+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:09.294233+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:15.299080+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 00:47:15.301966+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:40.243345+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:41.247448+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.252825+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.255437+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:51.255425+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:52.261135+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.266596+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:42:02.269555+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:22.627904+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:23.633410+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:29.639185+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:29.642309+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:22.747641+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:23.751023+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:35.756586+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:12:35.759312+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:28.746580+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:29.750564+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:47.756431+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:26:47.759472+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:11.275809+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:12.279241+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:17.284892+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:17.287920+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:21.399875+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:22.403983+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:34.410233+00:00,modbus_events,read,f0621668,attacker,3,200,0.0
_result,0,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:34.413045+00:00,modbus_events,read,f0621668,attacker,3,201,0.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:35:35.056000+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:35:45.573766+00:00,modbus_events,write,f0621668,attacker,6,100,350.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:06.129247+00:00,modbus_events,write,f0621668,attacker,6,100,125.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:07.145476+00:00,modbus_events,write,f0621668,attacker,6,100,130.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:08.162578+00:00,modbus_events,write,f0621668,attacker,6,100,135.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:09.180109+00:00,modbus_events,write,f0621668,attacker,6,100,140.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:10.196648+00:00,modbus_events,write,f0621668,attacker,6,100,145.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:11.213687+00:00,modbus_events,write,f0621668,attacker,6,100,150.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:12.228942+00:00,modbus_events,write,f0621668,attacker,6,100,155.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:13.244114+00:00,modbus_events,write,f0621668,attacker,6,100,160.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:14.261198+00:00,modbus_events,write,f0621668,attacker,6,100,165.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:15.278412+00:00,modbus_events,write,f0621668,attacker,6,100,170.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:16.294724+00:00,modbus_events,write,f0621668,attacker,6,100,175.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:17.311684+00:00,modbus_events,write,f0621668,attacker,6,100,180.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:18.328744+00:00,modbus_events,write,f0621668,attacker,6,100,185.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:19.346116+00:00,modbus_events,write,f0621668,attacker,6,100,190.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:20.362582+00:00,modbus_events,write,f0621668,attacker,6,100,195.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:44.777202+00:00,modbus_events,write,f0621668,attacker,6,200,3000.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:36:46.785906+00:00,modbus_events,write,f0621668,attacker,6,202,0.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:07.144917+00:00,modbus_events,write,f0621668,attacker,6,100,198.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:12.148265+00:00,modbus_events,write,f0621668,attacker,6,100,201.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:17.153091+00:00,modbus_events,write,f0621668,attacker,6,100,204.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:22.157926+00:00,modbus_events,write,f0621668,attacker,6,100,207.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:27.162660+00:00,modbus_events,write,f0621668,attacker,6,100,210.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:32.167519+00:00,modbus_events,write,f0621668,attacker,6,100,213.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:37.172480+00:00,modbus_events,write,f0621668,attacker,6,100,216.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:42.177426+00:00,modbus_events,write,f0621668,attacker,6,100,219.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:47.180923+00:00,modbus_events,write,f0621668,attacker,6,100,222.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:52.185904+00:00,modbus_events,write,f0621668,attacker,6,100,225.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:29.295185+00:00,modbus_events,write,f0621668,attacker,6,100,227.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:35.299838+00:00,modbus_events,write,f0621668,attacker,6,100,229.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:41.304779+00:00,modbus_events,write,f0621668,attacker,6,100,231.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:47.308385+00:00,modbus_events,write,f0621668,attacker,6,100,233.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:53.313573+00:00,modbus_events,write,f0621668,attacker,6,100,235.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:59.316766+00:00,modbus_events,write,f0621668,attacker,6,100,237.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:05.320308+00:00,modbus_events,write,f0621668,attacker,6,100,239.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:11.325407+00:00,modbus_events,write,f0621668,attacker,6,100,241.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:17.330392+00:00,modbus_events,write,f0621668,attacker,6,100,243.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:23.335308+00:00,modbus_events,write,f0621668,attacker,6,100,245.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:29.338600+00:00,modbus_events,write,f0621668,attacker,6,100,247.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:35.343416+00:00,modbus_events,write,f0621668,attacker,6,100,249.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:40.450264+00:00,modbus_events,write,f0621668,attacker,6,200,2800.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:41.455234+00:00,modbus_events,write,f0621668,attacker,6,201,100.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.458503+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.461539+00:00,modbus_events,write,f0621668,attacker,6,201,500.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:18.558658+00:00,modbus_events,write,f0621668,attacker,6,200,2800.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:19.562600+00:00,modbus_events,write,f0621668,attacker,6,201,100.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:27.567733+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:27.570987+00:00,modbus_events,write,f0621668,attacker,6,201,500.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:33:54.893924+00:00,modbus_events,write,f0621668,attacker,6,200,2400.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:33:55.898947+00:00,modbus_events,write,f0621668,attacker,6,201,50.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:34:07.905076+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:34:07.908149+00:00,modbus_events,write,f0621668,attacker,6,201,500.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:41:42.005603+00:00,modbus_events,write,f0621668,attacker,6,200,2600.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:41:43.011171+00:00,modbus_events,write,f0621668,attacker,6,201,50.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.015081+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.018729+00:00,modbus_events,write,f0621668,attacker,6,201,500.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:22.128070+00:00,modbus_events,write,f0621668,attacker,6,100,251.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:27.133206+00:00,modbus_events,write,f0621668,attacker,6,100,253.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:32.138352+00:00,modbus_events,write,f0621668,attacker,6,100,255.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:37.143941+00:00,modbus_events,write,f0621668,attacker,6,100,257.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:42.149152+00:00,modbus_events,write,f0621668,attacker,6,100,259.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:47.154810+00:00,modbus_events,write,f0621668,attacker,6,100,261.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:52.160723+00:00,modbus_events,write,f0621668,attacker,6,100,263.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:57.164180+00:00,modbus_events,write,f0621668,attacker,6,100,265.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:19.270797+00:00,modbus_events,write,f0621668,attacker,6,100,269.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:25.274209+00:00,modbus_events,write,f0621668,attacker,6,100,273.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:31.279249+00:00,modbus_events,write,f0621668,attacker,6,100,277.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:37.284422+00:00,modbus_events,write,f0621668,attacker,6,100,281.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:43.289499+00:00,modbus_events,write,f0621668,attacker,6,100,285.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:49.294886+00:00,modbus_events,write,f0621668,attacker,6,100,289.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:55.300214+00:00,modbus_events,write,f0621668,attacker,6,100,293.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:01.305483+00:00,modbus_events,write,f0621668,attacker,6,100,297.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:07.310992+00:00,modbus_events,write,f0621668,attacker,6,100,301.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:13.316292+00:00,modbus_events,write,f0621668,attacker,6,100,305.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:19.321633+00:00,modbus_events,write,f0621668,attacker,6,100,309.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:25.327567+00:00,modbus_events,write,f0621668,attacker,6,100,313.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:39.426879+00:00,modbus_events,write,f0621668,attacker,6,100,315.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:45.430788+00:00,modbus_events,write,f0621668,attacker,6,100,317.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:51.435968+00:00,modbus_events,write,f0621668,attacker,6,100,319.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:57.445812+00:00,modbus_events,write,f0621668,attacker,6,100,321.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:03.449911+00:00,modbus_events,write,f0621668,attacker,6,100,323.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:09.455091+00:00,modbus_events,write,f0621668,attacker,6,100,325.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:15.460200+00:00,modbus_events,write,f0621668,attacker,6,100,327.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:21.464740+00:00,modbus_events,write,f0621668,attacker,6,100,329.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:27.470026+00:00,modbus_events,write,f0621668,attacker,6,100,331.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:33.475250+00:00,modbus_events,write,f0621668,attacker,6,100,333.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:13:06.588041+00:00,modbus_events,write,f0621668,attacker,6,100,360.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:06.433626+00:00,modbus_events,write,f0621668,attacker,6,200,2400.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:07.439248+00:00,modbus_events,write,f0621668,attacker,6,201,200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.444113+00:00,modbus_events,write,f0621668,attacker,6,200,1200.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:15.447115+00:00,modbus_events,write,f0621668,attacker,6,201,500.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:07.552437+00:00,modbus_events,write,f0621668,attacker,6,100,364.0
_result,1,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:11.556622+00:00,modbus_events,write,f0621668,attacker,6,100,368.0
